,HD_ID,Customer_ID,Name,Gender,Age,State,Profession,Pro_Cust_Flag,Wage_Band,Cred_Score,Senior_Citizen_Flag,Marital_Status_Flag,Account_Activation
1444,ENRYKY,C9969981,Jerome Speaks,M,40,RI,Others,0,LOW,580-669,0,1,1996-10-10 18:37:00
1445,HWVMJR,C5889765,Annie Diez,F,38,ID,Others,0,LOW,300-579,0,0,1996-10-15 14:25:00
1446,PUXEYQ,C7125374,Leona Villegas,F,38,NJ,Others,0,LOW,670-739,0,1,1996-10-16 18:38:00
1447,KEVWSP,C0362558,Maria Orcutt,F,46,FL,Others,0,MED,670-739,0,0,1996-10-19 03:22:00
1448,MYRKWU,C8042971,Arnold Kenon,M,46,MN,Others,0,MED,800-850,0,0,1996-10-24 11:01:00
1449,ASYIDB,C5057831,Victor Tusing,M,37,MD,Others,0,HIGH,740-799,0,0,1996-10-26 02:36:00
1450,NYEGRG,C3055356,Jack Mireles,M,41,IA,Others,0,MED,670-739,0,1,1996-10-26 05:51:00
1451,QTYFKU,C7088977,Mary Jones,F,43,AL,Others,0,HIGH,800-850,0,1,1996-10-29 01:17:00
1452,ZQNKKZ,C6623132,Leticia Graybill,F,45,NY,Others,0,MED,670-739,0,1,1996-10-31 03:01:00
1453,ONOKXB,C0184709,Levi Martin,M,40,DC,Others,0,HIGH,740-799,0,1,1996-11-07 13:39:00
1454,CBEHYT,C5925163,Alta Fletcher,F,45,MO,Others,0,LOW,670-739,0,1,1996-11-10 01:11:00
1455,QPDXUK,C0059318,John Avera,M,42,SD,Others,0,HIGH,800-850,0,1,1996-11-16 15:20:00
1456,IOCPZH,C6431973,Jose Adams,M,37,WV,Others,0,LOW,300-579,0,1,1996-11-18 22:33:00
1457,NGPRDS,C7677959,Marie Henderson,F,43,IL,Others,0,LOW,580-669,0,1,1996-11-22 09:43:00
1458,FWVASV,C5241890,Lee Hasbrouck,M,39,IL,Others,0,LOW,300-579,0,1,1996-12-04 21:12:00
1459,TFXRSY,C9317020,Brandon Burlingame,M,37,VA,Others,0,LOW,580-669,0,0,1996-12-05 22:44:00
1460,WOSUYH,C9504689,Johnnie Snowden,M,39,NJ,Others,0,LOW,670-739,0,1,1996-12-12 13:18:00
1461,GMVGIC,C1779584,Allen Stewart,M,44,GA,Others,0,LOW,580-669,0,1,1996-12-20 09:20:00
1462,YWBMMJ,C1707146,Micheal Lowe,M,49,MD,Others,0,LOW,300-579,0,0,1996-12-20 11:50:00
1463,GTQWMR,C8035517,Melanie Konty,F,43,SC,Others,0,LOW,580-669,0,0,1996-12-22 23:27:00
1464,SIQXWM,C7304458,Maribeth Robinson,F,42,OR,Others,0,HIGH,740-799,0,0,1997-01-04 15:20:00
1465,JOYIBX,C3885009,Jeffry Corum,M,42,MO,Others,0,MED,670-739,0,1,1997-01-10 08:07:00
1466,YQDRYB,C4850309,Svetlana Hervey,F,49,SC,Others,0,LOW,580-669,0,1,1997-01-16 18:41:00
1467,QQHLJT,C3275953,Jerome Schumacher,M,44,IA,Others,0,LOW,300-579,0,1,1997-01-16 21:45:00
1468,EOFMJR,C1514057,Ellen Stradley,F,44,NH,Others,0,HIGH,800-850,0,1,1997-01-17 01:57:00
1469,YKMHXD,C1158109,John Clemons,M,38,CO,Others,0,LOW,300-579,0,1,1997-01-21 14:29:00
1470,SYFCJQ,C5897096,Garfield Vagliardo,M,38,MS,Others,0,LOW,300-579,0,1,1997-01-22 19:51:00
1471,KQMUZS,C4599739,John Weller,M,38,AR,Others,0,LOW,580-669,0,1,1997-01-27 18:41:00
1472,CAMRWG,C4841473,Lydia Brandt,F,43,WI,Others,0,LOW,580-669,0,1,1997-02-08 03:04:00
1473,WZUPIU,C1711776,Mary Hollenbeck,F,36,AK,Others,0,HIGH,670-739,0,1,1997-02-10 22:36:00
1474,GZVXRE,C5474364,Clyde Yurek,M,40,OK,Others,0,MED,800-850,0,0,1997-02-12 21:33:00
1475,CYPMNJ,C1450367,Kurt Thompson,M,36,PA,Others,0,LOW,300-579,0,1,1997-02-14 08:16:00
1476,TOVTCU,C1797477,Suzanne Harrison,F,46,HI,Others,0,LOW,580-669,0,0,1997-02-19 13:01:00
1477,OWKYEL,C8518393,Joshua Dukes,M,37,NE,Others,0,LOW,670-739,0,1,1997-02-20 09:28:00
1478,QXBBWJ,C0883141,Soila Chandler,F,36,MN,Others,0,HIGH,800-850,0,1,1997-02-24 03:26:00
1479,TBRSZR,C0964493,David Gard,M,47,TX,Others,0,LOW,670-739,0,1,1997-02-27 16:38:00
1480,DBJTFJ,C1102744,Brian Gilmartin,M,44,NY,Others,0,HIGH,740-799,0,1,1997-03-05 00:14:00
1481,FHBRQS,C3217513,Julian Goetz,M,44,WY,Others,0,MED,740-799,0,0,1997-03-14 13:04:00
1482,KSACQK,C3846791,Todd Imes,M,38,IN,Others,0,LOW,300-579,0,1,1997-03-16 11:15:00
1483,USNJEH,C8956215,Myriam Meluso,F,38,HI,Others,0,MED,670-739,0,1,1997-03-16 19:42:00
1484,DVCCKG,C5194578,Rosio Brann,F,39,MI,Others,0,LOW,300-579,0,1,1997-03-19 04:20:00
1485,XWLYUX,C5735132,Jason Lawson,M,38,ME,Others,0,MED,800-850,0,1,1997-03-19 14:39:00
1486,RVHEDL,C7793645,Henry Mcmillen,M,49,AK,Others,0,MED,670-739,0,1,1997-03-21 13:59:00
1487,LEBLED,C1763280,Harold Landry,M,36,AK,Others,0,LOW,670-739,0,1,1997-03-25 21:55:00
1488,BQHRYY,C3208486,Shawna Lee,F,39,ID,Others,0,MED,740-799,0,1,1997-04-04 08:46:00
1489,MKELCQ,C2050782,Frank Lewis,M,37,CO,Others,0,MED,670-739,0,0,1997-04-07 16:08:00
1490,XISMJR,C0393166,Jay Turner,M,46,OH,Others,0,HIGH,740-799,0,1,1997-04-07 22:48:00
1491,CTCTNU,C6251664,Margaret Pickle,F,40,VA,Others,0,HIGH,800-850,0,1,1997-04-09 17:14:00
1492,FINWFZ,C5249238,Diana Rawls,F,48,WV,Others,0,LOW,580-669,0,1,1997-04-14 22:04:00
1493,QVEIJP,C7469787,Charles Orizabal,M,43,NJ,Others,0,MED,740-799,0,1,1997-04-25 11:13:00
1494,MRUFBM,C6372409,Kevin Caldwell,M,38,GA,Others,0,HIGH,740-799,0,1,1997-04-28 20:45:00
1495,JQIRTZ,C5238420,Thomas Bloom,M,36,TN,Others,0,LOW,670-739,0,0,1997-05-02 11:56:00
1496,RDQHVK,C1239562,John Wilson,M,43,MD,Others,0,LOW,670-739,0,0,1997-05-08 10:21:00
1497,YSYETT,C6646339,Christopher Dewees,M,46,IA,Others,0,MED,740-799,0,0,1997-05-09 04:14:00
1498,GAAMAI,C1239896,Jason Harper,M,39,AK,Others,0,LOW,300-579,0,0,1997-05-10 09:53:00
1499,AOWNWL,C2554874,Patrick Nesbit,M,36,CT,Others,0,MED,740-799,0,1,1997-05-13 17:15:00
1500,MKGHDJ,C6242166,Rebecca Sivertsen,F,41,LA,Others,0,HIGH,800-850,0,1,1997-06-02 18:04:00
1501,UFHURM,C1553504,Samuel Henry,M,43,CA,Others,0,LOW,670-739,0,0,1997-06-09 04:02:00
1502,QGMZFP,C7354834,Duane Teeter,M,48,TX,Others,0,MED,740-799,0,0,1997-06-09 15:27:00
1503,KRNXFP,C6331224,Matthew Flaherty,M,39,MS,Others,0,MED,800-850,0,1,1997-06-25 12:24:00
1504,CDPLVL,C8391183,Ignacio Payne,M,43,NJ,Others,0,LOW,300-579,0,0,1997-07-01 23:17:00
1505,QGUSSN,C0263169,Heather Murray,F,48,AR,Others,0,HIGH,740-799,0,1,1997-07-05 05:40:00
1506,BZGAJM,C9328230,Michael Dixon,PNA,37,ND,Others,0,HIGH,670-739,0,0,1997-07-05 08:15:00
1507,QWSHTJ,C2700597,Mark Mangum,M,46,SD,Others,0,HIGH,670-739,0,1,1997-07-10 18:00:00
1508,GMHBYL,C3915178,Thomas Coulombe,M,39,CA,Others,0,LOW,670-739,0,1,1997-07-10 22:30:00
1509,IWJGLT,C1492620,Jeremy Atkins,M,44,NE,Others,0,HIGH,740-799,0,1,1997-07-13 03:17:00
1510,AXKFNQ,C6928321,Michael Roy,M,38,DE,Others,0,MED,800-850,0,1,1997-07-23 01:16:00
1511,YNYCKH,C3306417,Thelma Amato,F,36,WY,Others,0,HIGH,740-799,0,1,1997-07-24 14:09:00
1512,COCFMF,C4250833,Michael Barnes,M,40,NM,Others,0,MED,800-850,0,1,1997-07-26 23:42:00
1513,LFIKPB,C4215541,Felix Williams,M,45,KS,Others,0,HIGH,740-799,0,0,1997-08-01 17:28:00
1514,NHMCJQ,C3118941,Katherine Evans,F,46,CA,Others,0,MED,670-739,0,1,1997-08-07 02:31:00
1515,ZENYTZ,C1200770,Joan Williams,F,43,NH,Others,0,HIGH,740-799,0,1,1997-08-16 21:15:00
1516,TKDAUG,C0323943,Elin Riggs,F,48,OK,Others,0,MED,740-799,0,1,1997-08-29 11:24:00
1517,HKIOGG,C6346899,Tillie Brown,F,40,DC,Others,0,HIGH,670-739,0,1,1997-09-08 01:48:00
1518,FEONPO,C0186526,Helen Huff,F,44,NC,Others,0,LOW,300-579,0,1,1997-09-10 15:28:00
1519,GVZUKW,C5561842,Christopher Gonzalez,M,39,AK,Others,0,LOW,670-739,0,0,1997-09-17 01:04:00
1520,NBVCYR,C8933240,Louis Shilling,M,44,KS,Others,0,LOW,300-579,0,1,1997-09-19 23:49:00
1521,GZSAEJ,C2260684,David Dow,M,38,OK,Others,0,LOW,670-739,0,1,1997-09-27 16:12:00
1522,OHJNOH,C3866044,Michael Fowler,M,39,VT,Others,0,MED,670-739,0,1,1997-09-29 01:15:00
1523,MOJCLY,C5314519,David Paget,M,44,MI,Others,0,LOW,300-579,0,1,1997-10-03 15:22:00
1524,ALVNNV,C5304480,Alisa Williams,F,44,WY,Others,0,LOW,670-739,0,1,1997-10-06 23:47:00
1525,YRCVKK,C6436206,Andre Morabito,M,45,CA,Others,0,MED,800-850,0,1,1997-10-07 18:54:00
1526,GYAEVK,C5860238,John Lohman,M,39,SD,Others,0,LOW,670-739,0,0,1997-10-09 14:14:00
1527,XZXIDY,C3637250,Nelson Riley,M,41,ID,Others,0,MED,740-799,0,0,1997-10-10 14:36:00
1528,MYLULP,C1554337,Lea Tesoriero,F,41,NY,Others,0,MED,740-799,0,0,1997-10-10 20:24:00
1529,HCWVHE,C7414590,Rochelle Nance,F,37,AZ,Others,0,LOW,300-579,0,1,1997-10-17 00:57:00
1530,UELJLG,C4070528,Melissa Powell,F,42,MS,Others,0,MED,740-799,0,1,1997-10-19 12:59:00
1531,FEEOSE,C9308337,Ora Anderson,F,45,KY,Others,0,HIGH,670-739,0,1,1997-10-19 15:18:00
1532,JQUBOB,C5032223,Justin Redmond,M,41,VT,Others,0,HIGH,800-850,0,1,1997-10-21 04:13:00
1533,HQECUM,C8694368,Monica Velazquez,F,41,TN,Others,0,MED,670-739,0,1,1997-10-24 07:56:00
1534,QLDWUG,C1164404,Judy Kaleta,F,49,NY,Others,0,LOW,670-739,0,1,1997-11-06 05:59:00
1535,XBXDOR,C3622105,Jennifer Blunt,F,49,MA,Others,0,HIGH,670-739,0,1,1997-11-09 03:29:00
1536,NTXRAT,C3811434,Willian Wischmeier,M,38,HI,Others,0,MED,800-850,0,0,1997-11-09 10:27:00
1537,GWUHBJ,C0956497,Guillermo Armstrong,M,47,WY,Others,0,LOW,670-739,0,0,1997-11-15 23:49:00
1538,XAPTWB,C9563000,Andrew Elliot,M,37,MA,Others,0,LOW,300-579,0,1,1997-11-16 07:48:00
1539,XBHHHY,C2879098,Emily Begley,F,46,VT,Others,0,LOW,670-739,0,0,1997-11-17 01:01:00
1540,MYBWZR,C7140342,Vera Torres,F,45,AK,Others,0,MED,740-799,0,1,1997-11-17 15:18:00
1541,ATVWRH,C6684132,Chloe Williams,F,41,OH,Others,0,MED,670-739,0,0,1997-11-19 09:53:00
1542,YQBQRZ,C7646870,Zachary Valdez,M,49,NY,Others,0,LOW,670-739,0,0,1997-11-21 10:13:00
1543,TFGBTR,C3018441,Ernest Stengle,M,38,NC,Others,0,MED,740-799,0,0,1997-11-26 02:25:00
1544,NABXLK,C9778997,Nicholas Jasso,M,42,MT,Others,0,MED,670-739,0,1,1997-11-26 10:16:00
1545,OYKUIZ,C6535196,Carrie Symonds,F,46,AK,Others,0,LOW,300-579,0,1,1997-12-02 03:23:00
1546,OKHMQY,C1807285,Adam Figueroa,M,49,UT,Others,0,LOW,300-579,0,1,1997-12-06 05:23:00
1547,WZYQCJ,C2213578,Kyle Goode,M,42,RI,Others,0,LOW,580-669,0,1,1997-12-06 21:38:00
1548,BYSNTX,C7484070,Sue Lampert,F,46,CO,Others,0,MED,800-850,0,1,1997-12-10 07:49:00
1549,WRHZAS,C2233327,Jennifer Ruiz,F,44,NE,Others,0,LOW,670-739,0,0,1997-12-11 09:47:00
1550,YWRCTN,C7002404,Thomas Quandt,M,39,CA,Others,0,MED,670-739,0,1,1997-12-16 04:03:00
1551,GIULNF,C5090514,Dave Hughes,M,43,AK,Others,0,MED,740-799,0,1,1997-12-16 04:09:00
1552,OXYCZO,C2676664,Charles Sterner,M,43,NC,Others,0,LOW,580-669,0,1,1997-12-17 22:00:00
1553,EOGAAH,C8592897,Paul Anderson,M,38,MD,Others,0,MED,670-739,0,1,1997-12-24 10:01:00
1554,FSTZMN,C3837029,Mark Nation,M,40,CT,Others,0,LOW,580-669,0,1,1997-12-27 00:26:00
1555,OIPIRT,C3938395,Elizabeth Jarrette,F,48,OR,Others,0,MED,670-739,0,1,1998-01-09 14:08:00
1556,ZHYSDE,C6921580,Antonio Buckner,M,43,AZ,Others,0,MED,740-799,0,1,1998-01-10 10:53:00
1557,QVANLC,C5733484,Harold Sparks,M,37,CO,Others,0,MED,670-739,0,1,1998-01-18 08:49:00
1558,QVHLYS,C4888974,Brian Cross,M,46,MA,Others,0,HIGH,800-850,0,1,1998-01-26 17:11:00
1559,RQYFLS,C8155618,Natalie Porter,F,42,IA,Others,0,LOW,580-669,0,1,1998-01-31 05:27:00
1560,DWDDCS,C1896697,Michael Swanner,M,36,OR,Others,0,MED,740-799,0,1,1998-01-31 17:17:00
1561,BTUOKN,C6230145,Irma Soto,F,44,SC,Others,0,LOW,670-739,0,1,1998-01-31 21:03:00
1562,HHZUFE,C5816676,Claire Goins,F,37,ME,Others,0,MED,670-739,0,1,1998-01-31 22:44:00
1563,MCJYZG,C7225741,Roxanne Bratton,F,39,MN,Others,0,LOW,580-669,0,0,1998-02-05 19:43:00
1564,CBSRPK,C2861093,John Chaffin,M,44,NC,Others,0,LOW,670-739,0,1,1998-02-09 21:06:00
1565,EJZGPL,C2906325,Dana Harriman,F,44,RI,Others,0,MED,670-739,0,1,1998-02-16 11:33:00
1566,EQBSPT,C8306206,Michael Cookman,M,35,VT,Others,0,MED,670-739,0,1,1998-02-25 14:03:00
1567,GQALYK,C4069540,Jose King,M,36,NC,Others,0,HIGH,800-850,0,1,1998-02-26 19:17:00
1568,TGGJKZ,C2704450,Cheryl Mijangos,F,43,MA,Others,0,LOW,670-739,0,1,1998-02-28 07:54:00
1569,IWOTHV,C0155519,Jason Pinder,M,36,CA,Others,0,MED,670-739,0,1,1998-02-28 21:29:00
1570,DEJURP,C2116469,Earl Gray,M,46,NM,Others,0,LOW,670-739,0,1,1998-03-01 20:59:00
1571,QVUSAG,C0248321,Tiffany Stone,F,36,MT,Others,0,HIGH,800-850,0,0,1998-03-01 23:36:00
1572,TDOWWR,C6936802,James Dang,M,42,DC,Others,0,HIGH,740-799,0,1,1998-03-05 16:44:00
1573,XTFZOK,C1578429,Shirley Wolf,F,36,FL,Others,0,LOW,670-739,0,1,1998-03-07 14:15:00
1574,DKDACX,C1425171,Robert Kissee,M,38,VA,Others,0,HIGH,800-850,0,1,1998-03-11 13:13:00
1575,HOFVKC,C2616458,Cassandra Ferguson,F,36,MA,Others,0,HIGH,740-799,0,0,1998-03-15 16:42:00
1576,UOVCVF,C5649739,Katherine Barnard,F,46,AK,Others,0,HIGH,740-799,0,1,1998-03-21 19:12:00
1577,YTFWQB,C9456267,Dolly Valdez,F,38,NC,Others,0,HIGH,800-850,0,1,1998-03-22 18:59:00
1578,OSNEPL,C2034870,Sue Bealer,F,35,NJ,Others,0,LOW,300-579,0,1,1998-03-24 04:23:00
1579,MZMIYL,C0749143,Edward Gray,M,45,OK,Others,0,HIGH,800-850,0,1,1998-04-04 00:09:00
1580,SEYWSG,C1191743,Maria Clark,F,37,CO,Others,0,MED,740-799,0,1,1998-04-10 01:46:00
1581,RGQJBO,C6279037,Jennifer Antonelli,F,37,MS,Others,0,LOW,300-579,0,1,1998-04-10 02:52:00
1582,GIHVYT,C1262736,Dennis Diaz,M,44,SD,Others,0,LOW,670-739,0,1,1998-04-10 07:19:00
1583,GYRQRW,C8016376,Lillie Johnston,F,47,FL,Others,0,HIGH,670-739,0,1,1998-04-10 12:17:00
1584,FMUKXF,C5156588,Edward Warner,M,37,MD,Others,0,LOW,580-669,0,1,1998-04-12 04:56:00
1585,PQBIZB,C2573048,Adam Leo,M,38,ND,Others,0,MED,670-739,0,1,1998-04-16 07:41:00
1586,QEICTI,C8627847,William Johnson,M,43,WY,Others,0,MED,740-799,0,1,1998-04-29 00:41:00
1587,EXQKMH,C5268644,Merrill Dubois,M,42,DE,Others,0,MED,740-799,0,0,1998-05-02 09:55:00
1588,FWWZLE,C4384790,Catherine Holcomb,F,47,DE,Others,0,LOW,300-579,0,1,1998-05-08 01:33:00
1589,OQEFNR,C2724909,Ruth House,F,37,IA,Others,0,HIGH,800-850,0,1,1998-05-11 15:05:00
1590,GAXZHX,C7975803,Dori Fagan,F,39,VA,Others,0,HIGH,800-850,0,1,1998-05-13 11:37:00
1591,QFIUVL,C3027976,Richard Doering,M,42,TX,Others,0,LOW,670-739,0,1,1998-05-14 09:24:00
1592,IDNPHU,C2057514,Andrew Cushing,M,39,WA,Others,0,HIGH,800-850,0,0,1998-05-15 05:58:00
1593,ZBPBML,C4631699,Beverly Morgan,F,45,NH,Others,0,HIGH,800-850,0,0,1998-05-20 03:22:00
1594,UYKXVI,C8059375,Kenneth Nordenstrom,M,37,PA,Others,0,HIGH,670-739,0,1,1998-05-21 16:02:00
1595,JEVDPB,C8802425,Christopher Rau,M,39,DC,Others,0,MED,800-850,0,1,1998-05-28 13:07:00
1596,IBNQDA,C2684237,Heather Seifert,F,43,AK,Others,0,LOW,300-579,0,1,1998-05-30 16:27:00
1597,BCIQLY,C2006058,Homer Bowers,M,35,ME,Others,0,MED,740-799,0,0,1998-06-04 17:08:00
1598,TVWCZG,C2509153,James Rodriguez,M,37,CO,Others,0,HIGH,800-850,0,1,1998-06-14 20:30:00
1599,CVNPAD,C8048579,Catherine Diamond,F,40,AK,Others,0,LOW,580-669,0,1,1998-06-17 04:07:00
1600,BPYYDJ,C4782364,Latoya Labonte,F,46,DE,Others,0,HIGH,740-799,0,0,1998-06-22 12:49:00
1601,YPDAUL,C0712301,Drew Long,M,36,MA,Others,0,HIGH,800-850,0,1,1998-06-29 07:28:00
1602,NMZGEU,C6019805,Denise Magallanes,F,36,NY,Others,0,HIGH,800-850,0,1,1998-06-30 22:27:00
1603,VNIOID,C9640155,Edward Stewart,M,35,OK,Others,0,HIGH,800-850,0,0,1998-07-09 04:15:00
1604,RWUYBL,C6149753,William Terry,M,40,IA,Others,0,HIGH,670-739,0,1,1998-07-11 00:20:00
1605,JWTTDV,C7229670,George Melton,M,44,SC,Others,0,HIGH,740-799,0,0,1998-07-12 22:18:00
1606,WSRWRL,C1811430,Daniel Beliveau,M,40,NV,Others,0,LOW,580-669,0,1,1998-07-25 16:01:00
1607,BDNWDW,C5332453,Gladys Hopkins,F,35,WI,Others,0,HIGH,740-799,0,1,1998-07-29 21:45:00
1608,IOJMTU,C5571349,Wm Dobson,M,49,CO,Others,0,MED,800-850,0,0,1998-09-01 10:30:00
1609,WXPKCM,C5156246,Harry Aigner,M,37,MO,Others,0,HIGH,740-799,0,1,1998-09-02 17:48:00
1610,CJUTTZ,C4630822,Emma Brison,F,38,MN,Others,0,LOW,300-579,0,1,1998-09-02 18:39:00
1611,BZUUOH,C4071189,Kimberly Jackson,F,36,AR,Others,0,HIGH,800-850,0,1,1998-09-05 09:48:00
1612,VUELPI,C5003991,Brian Turner,M,39,AK,Others,0,LOW,670-739,0,1,1998-09-07 22:17:00
1613,XOOYLD,C0229656,Jimmy Taylor,M,40,NY,Others,0,HIGH,800-850,0,0,1998-09-10 14:57:00
1614,VRCXAP,C1966358,Jane Hopkins,F,38,NY,Others,0,HIGH,670-739,0,1,1998-09-15 08:22:00
1615,WZKDWG,C0241710,Robert Omara,M,49,CA,Others,0,HIGH,800-850,0,0,1998-09-16 22:14:00
1616,RXUGWY,C8961696,Jane Campbell,F,44,NY,Others,0,MED,740-799,0,0,1998-09-17 21:40:00
1617,EZDZKW,C9352090,Joseph Clayborn,M,43,AZ,Others,0,LOW,300-579,0,1,1998-09-21 12:30:00
1618,VKEPNE,C2669221,Stephen Akers,M,40,PA,Others,0,LOW,300-579,0,1,1998-09-23 09:34:00
1619,FMZJDZ,C8378977,Mariano Ruggiero,M,40,KS,Others,0,LOW,580-669,0,0,1998-09-27 07:47:00
1620,IDOTER,C2244862,Gary Long,M,47,TN,Others,0,MED,670-739,0,0,1998-10-10 09:48:00
1621,WETDRP,C2605402,Kimberly Dover,F,47,MS,Others,0,MED,670-739,0,1,1998-10-13 06:25:00
1622,MBNSYY,C6613397,Peter Kelly,M,40,ID,Others,0,MED,740-799,0,1,1998-10-18 18:03:00
1623,JWNGPA,C0114489,Jeremy Young,M,40,PA,Others,0,MED,740-799,0,1,1998-11-02 20:30:00
1624,JMZCLY,C8317038,Brian Douglas,O,46,NC,Others,0,HIGH,670-739,0,0,1998-11-05 15:24:00
1625,GYJAOU,C5441823,Gladys Taylor,F,38,NV,Others,0,MED,800-850,0,0,1998-11-13 02:34:00
1626,VBUWLA,C3582416,Donna Thayer,F,41,LA,Others,0,HIGH,740-799,0,1,1998-11-17 10:45:00
1627,ZGPEPW,C9037816,William Williams,M,41,HI,Others,0,MED,670-739,0,1,1998-11-18 08:03:00
1628,DKDOFH,C7147159,Henry Oneill,M,42,WY,Others,0,LOW,300-579,0,0,1998-11-19 08:31:00
1629,GPHGVD,C4949656,Mark Barnett,M,38,AK,Others,0,HIGH,800-850,0,0,1998-12-05 16:29:00
1630,KRURRI,C8578174,Jerome Lindsey,M,48,TX,Others,0,HIGH,740-799,0,0,1998-12-11 10:59:00
1631,NUCONN,C1740445,Kelly Metz,F,45,IN,Others,0,MED,800-850,0,1,1998-12-12 18:49:00
1632,MFPHFM,C3897194,Joseph Burdick,M,37,WY,Others,0,HIGH,740-799,0,1,1998-12-14 04:41:00
1633,KULAHX,C5818637,Rita Spaeth,F,44,NC,Others,0,HIGH,800-850,0,1,1998-12-16 23:22:00
1634,GZJBPT,C2025326,James Strauser,M,45,TN,Others,0,HIGH,800-850,0,0,1998-12-18 13:47:00
1635,JGXPTV,C8607323,Arthur Worley,M,42,HI,Others,0,HIGH,670-739,0,1,1998-12-20 23:23:00
1636,VZDUJH,C1143380,Francis Kelley,M,45,UT,Others,0,HIGH,800-850,0,0,1998-12-23 01:35:00
1637,ALYCWO,C7214045,Eugene Valentine,M,39,NM,Others,0,HIGH,800-850,0,1,1998-12-24 14:47:00
1638,VUXCBQ,C8790738,Phillip Jeffries,M,48,NY,Others,0,MED,800-850,0,0,1998-12-24 16:38:00
1639,PWIASX,C7714329,Pearle Johnson,F,46,WA,Others,0,LOW,580-669,0,0,1998-12-25 14:31:00
1640,BWSOLN,C4208835,Michael Spooner,M,42,KS,Others,0,MED,670-739,0,1,1998-12-26 10:13:00
1641,XJSMUR,C7558245,Thomas Slack,M,36,MO,Others,0,HIGH,800-850,0,1,1998-12-26 20:29:00
1642,QIWTOQ,C2446882,Walter Montano,M,35,IA,Others,0,HIGH,740-799,0,0,1998-12-31 20:10:00
1643,UKHFDG,C4098216,John Day,M,37,CO,Others,0,LOW,300-579,0,1,1999-01-04 20:34:00
1644,VKSYNZ,C5752467,Rose Rayfield,O,34,VA,Others,0,MED,800-850,0,0,1999-01-09 00:01:00
1645,CCZBKT,C2075290,Lorraine Seidel,F,43,SD,Others,0,MED,670-739,0,1,1999-01-09 21:22:00
1646,DZHKHL,C4156243,Harold Coppage,M,47,LA,Others,0,HIGH,800-850,0,0,1999-01-11 22:35:00
1647,HKGYDZ,C8958904,Todd Taylor,M,46,NH,Others,0,MED,670-739,0,1,1999-01-21 00:48:00
1648,PVFHSK,C5925539,Richard Cucco,M,38,TX,Others,0,HIGH,670-739,0,1,1999-01-21 21:26:00
1649,MTWPZL,C3811650,Brian Lyons,M,42,OH,Others,0,LOW,670-739,0,1,1999-01-31 03:53:00
1650,FQPJSI,C1160054,Karen Bulat,F,44,WV,Others,0,LOW,580-669,0,0,1999-02-10 16:03:00
1651,NPORCA,C4808946,Brian Barker,M,37,AK,Others,0,HIGH,670-739,0,1,1999-02-18 10:25:00
1652,WDMROC,C4366511,Daniel Crabtree,M,47,SC,Others,0,LOW,300-579,0,1,1999-02-18 13:51:00
1653,YPSSIX,C7996967,Troy White,M,38,TX,Others,0,HIGH,800-850,0,0,1999-02-19 06:17:00
1654,CKASPB,C9281969,Nelson Debartolo,M,39,IN,Others,0,MED,740-799,0,1,1999-02-19 11:17:00
1655,QXBGTN,C2380953,John Walker,M,42,VA,Others,0,LOW,300-579,0,0,1999-02-26 01:46:00
1656,LOVUQC,C3529192,Kathlyn Stone,F,37,SD,Others,0,LOW,670-739,0,1,1999-02-26 12:24:00
1657,DHNYJE,C2230418,Pamela Garcia,PNA,45,NJ,Others,0,HIGH,670-739,0,1,1999-02-28 07:53:00
1658,LGWQBB,C7454886,Ron Johnson,M,37,ID,Others,0,HIGH,800-850,0,0,1999-03-02 10:20:00
1659,EFZJYP,C9136708,Donna Mccray,F,35,ND,Others,0,LOW,300-579,0,1,1999-03-05 03:53:00
1660,SODQAB,C5519290,David Jacobs,M,44,OR,Others,0,MED,740-799,0,1,1999-03-15 18:36:00
1661,QTMFFN,C7170701,Chester Dawson,M,38,ND,Others,0,MED,740-799,0,1,1999-03-21 03:15:00
1662,BUUWDA,C4825821,John Smith,M,39,WY,Others,0,MED,800-850,0,1,1999-03-26 19:32:00
1663,POGCBQ,C5647725,Frances Johnston,F,42,TN,Others,0,MED,800-850,0,1,1999-03-28 03:13:00
1664,WBZCJN,C5810220,William Evans,M,36,ID,Others,0,MED,800-850,0,1,1999-04-05 00:04:00
1665,TSXPCD,C9910375,Delbert Fann,M,49,NH,Others,0,MED,670-739,0,0,1999-04-08 20:36:00
1666,LJXCAC,C3774760,Robert Clark,M,48,VT,Others,0,LOW,580-669,0,1,1999-04-10 23:58:00
1667,NFKPDR,C6997100,Thomas Owens,M,40,DE,Others,0,LOW,580-669,0,0,1999-04-11 02:33:00
1668,NAGCUN,C0194077,Rachel Parker,F,42,MA,Others,0,LOW,670-739,0,0,1999-04-11 13:41:00
1669,TWBPTY,C0158703,Holly Keith,F,34,KS,Others,0,HIGH,800-850,0,1,1999-04-12 05:10:00
1670,EOMQZF,C9154161,Kristen Madison,F,38,PA,Others,0,LOW,300-579,0,0,1999-04-14 13:12:00
1671,CVUHGV,C2429654,Christian Neveu,M,37,NY,Others,0,LOW,670-739,0,1,1999-04-15 14:45:00
1672,HVLMLA,C5495746,Laura Sadler,F,39,RI,Others,0,HIGH,800-850,0,0,1999-04-17 16:02:00
1673,IGZRYK,C5433032,Bill Londo,M,39,CT,Others,0,HIGH,800-850,0,1,1999-04-25 23:40:00
